City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
520,Tarangnan,11.9009,124.7459,79.21,82,100,4.27,PH,2021-06-06 16:38:04,overcast clouds
521,Sinaloa,25.0,-107.5,91.11,50,0,4.0,MX,2021-06-06 16:38:06,clear sky
522,Padang,-0.9492,100.3543,76.71,83,86,4.32,ID,2021-06-06 16:33:27,overcast clouds
523,Honningsvag,70.9821,25.9704,42.55,70,40,12.66,NO,2021-06-06 16:38:08,scattered clouds
524,Ayia Galini,35.1,24.6833,79.75,80,3,3.96,GR,2021-06-06 16:38:09,clear sky
525,Bandarbeyla,9.4942,50.8122,81.09,79,3,29.26,SO,2021-06-06 16:38:11,clear sky
526,La Peca,-5.6111,-78.435,77.58,69,91,3.47,PE,2021-06-06 16:38:12,light rain
527,Salinas,36.6777,-121.6555,64.65,75,90,5.75,US,2021-06-06 16:34:52,overcast clouds
528,Ouadda,8.0777,22.4007,76.68,67,83,3.42,CF,2021-06-06 16:38:14,broken clouds
529,Sakaiminato,35.55,133.2333,67.98,88,75,1.14,JP,2021-06-06 16:38:16,broken clouds
530,Santiago Del Estero,-27.7951,-64.2615,58.82,62,100,3.83,AR,2021-06-06 16:34:27,overcast clouds
531,Poronaysk,49.2167,143.1167,46.54,83,65,7.63,RU,2021-06-06 16:38:18,broken clouds
532,Tzaneen,-23.8332,30.1635,50.22,92,99,1.41,ZA,2021-06-06 16:38:19,overcast clouds
533,Sholapur,17.6833,75.9167,81.79,69,44,12.77,IN,2021-06-06 16:38:21,scattered clouds
534,Beloha,-25.1667,45.05,63.63,69,78,14.7,MG,2021-06-06 16:38:22,broken clouds
535,Jian,27.1172,114.9793,71.91,72,88,1.63,CN,2021-06-06 16:38:23,overcast clouds
536,Nenagh,52.8619,-8.1967,64.02,71,99,4.34,IE,2021-06-06 16:38:25,overcast clouds
537,Gambela,8.25,34.5833,75.72,85,67,0.11,ET,2021-06-06 16:38:26,light rain
538,Biskamzha,53.4497,89.5272,45.14,99,100,3.15,RU,2021-06-06 16:38:28,overcast clouds
539,Beira,-19.8436,34.8389,73.49,68,40,13.8,MZ,2021-06-06 16:38:29,light rain
540,Sijunjung,-0.6876,100.9537,72.18,85,83,2.46,ID,2021-06-06 16:38:31,broken clouds
541,Caucaia,-3.7361,-38.6531,87.75,69,40,7.99,BR,2021-06-06 16:38:33,scattered clouds
542,Pisco,-13.7,-76.2167,64.02,88,90,4.61,PE,2021-06-06 16:34:43,overcast clouds
543,Yatou,37.15,122.3833,66.88,69,71,4.45,CN,2021-06-06 16:38:35,broken clouds
544,Lavrentiya,65.5833,-171.0,33.17,84,96,8.32,RU,2021-06-06 16:38:36,overcast clouds
545,Bartica,6.4,-58.6167,86.32,82,63,3.47,GY,2021-06-06 16:38:38,broken clouds
546,Smithers,54.7804,-127.1743,48.52,71,75,0.0,CA,2021-06-06 16:33:57,broken clouds
547,Alta Floresta,-9.8756,-56.0861,89.94,42,49,4.88,BR,2021-06-06 16:38:40,scattered clouds
548,Manta,-0.95,-80.7333,82.18,69,40,9.22,EC,2021-06-06 16:38:41,scattered clouds
549,Santa Cruz,-17.8,-63.1667,75.25,78,75,3.44,BO,2021-06-06 16:35:12,broken clouds
550,Esfahan,32.6572,51.6776,87.44,8,3,18.59,IR,2021-06-06 16:36:53,clear sky
551,Umm Bab,25.2142,50.8072,96.48,64,0,12.19,QA,2021-06-06 16:38:45,clear sky
552,Doha,25.2867,51.5333,97.11,79,20,4.61,QA,2021-06-06 16:38:46,haze
553,Tiarei,-17.5333,-149.3333,75.22,77,5,12.37,PF,2021-06-06 16:38:48,clear sky
554,Korsakovo,53.2677,37.3569,57.83,93,90,7.74,RU,2021-06-06 16:38:49,overcast clouds
555,Nyimba,-14.5566,30.8149,65.19,48,82,8.99,ZM,2021-06-06 16:38:50,broken clouds
556,Taperoa,-7.2075,-36.8267,84.9,44,46,17.09,BR,2021-06-06 16:38:52,scattered clouds
557,Malpe,13.35,74.7167,81.7,81,94,0.6,IN,2021-06-06 16:38:53,overcast clouds
558,Neder Vindinge,55.0321,11.8836,71.98,65,50,3.8,DK,2021-06-06 16:38:55,scattered clouds
559,Yinchuan,38.4681,106.2731,74.08,38,95,11.79,CN,2021-06-06 16:37:11,overcast clouds
560,Selma,36.5708,-119.6121,89.1,18,11,4.18,US,2021-06-06 16:38:58,few clouds
561,Skibbereen,51.55,-9.2667,60.6,67,70,8.1,IE,2021-06-06 16:38:59,broken clouds
562,Juba,4.8517,31.5825,75.65,77,61,4.16,SS,2021-06-06 16:39:00,light rain
563,Gimli,50.6336,-96.9907,72.21,73,55,10.36,CA,2021-06-06 16:39:02,broken clouds
564,Beidao,34.5686,105.8933,67.01,56,98,2.71,CN,2021-06-06 16:39:03,overcast clouds
565,Kangaatsiaq,68.3065,-53.4641,37.17,94,100,8.63,GL,2021-06-06 16:39:04,overcast clouds
566,Pandan,14.0453,124.1694,79.86,83,100,3.96,PH,2021-06-06 16:39:06,overcast clouds
567,Coihaique,-45.5752,-72.0662,45.21,76,75,8.05,CL,2021-06-06 16:39:07,broken clouds
568,Karratha,-20.7377,116.8463,75.11,69,100,6.62,AU,2021-06-06 16:39:08,overcast clouds
569,Christchurch,-43.5333,172.6333,48.99,97,90,1.99,NZ,2021-06-06 16:38:16,overcast clouds
570,Puerto Ayacucho,5.6639,-67.6236,86.76,69,93,1.45,VE,2021-06-06 16:39:11,overcast clouds
571,Margate,51.3813,1.3862,69.96,81,45,7.76,GB,2021-06-06 16:35:17,scattered clouds
572,Manggar,-2.8833,108.2667,82.22,74,97,8.03,ID,2021-06-06 16:39:14,light rain
573,Batemans Bay,-35.7167,150.1833,50.92,84,22,4.36,AU,2021-06-06 16:39:16,few clouds
574,Dwarka,22.2394,68.9678,85.3,69,0,14.38,IN,2021-06-06 16:39:17,clear sky
575,Athabasca,54.7169,-113.2854,61.21,47,99,15.68,CA,2021-06-06 16:39:18,overcast clouds
576,Vadso,70.0744,29.7487,46.56,53,20,11.5,NO,2021-06-06 16:39:20,few clouds
577,Mugur-Aksy,50.35,90.5,38.97,77,72,5.28,RU,2021-06-06 16:39:21,broken clouds
578,Lecce,40.2167,18.1667,78.69,59,40,11.5,IT,2021-06-06 16:39:22,light rain
579,Pervomayskoye,43.919,46.7102,68.09,54,98,7.85,RU,2021-06-06 16:39:24,overcast clouds
580,Marau,-28.4492,-52.2,64.76,89,100,2.55,BR,2021-06-06 16:39:25,heavy intensity rain
581,Batagay-Alyta,67.8006,130.4114,40.24,70,4,4.97,RU,2021-06-06 16:39:26,clear sky
582,Los Llanos De Aridane,28.6585,-17.9182,68.13,74,40,11.16,ES,2021-06-06 16:39:29,scattered clouds
583,Buritizeiro,-17.3511,-44.9622,86.14,36,94,2.17,BR,2021-06-06 16:39:30,overcast clouds
584,Kismayo,-0.3582,42.5454,78.55,79,72,15.99,SO,2021-06-06 16:39:32,broken clouds
585,San Cristobal,7.7669,-72.225,71.78,96,100,3.53,VE,2021-06-06 16:39:34,overcast clouds
586,Busembatia,0.7697,33.6131,66.04,93,88,4.88,UG,2021-06-06 16:39:35,overcast clouds
587,Kruisfontein,-34.0033,24.7314,64.89,20,0,6.55,ZA,2021-06-06 16:39:37,clear sky
588,Novikovo,51.1537,37.8879,60.06,85,57,4.12,RU,2021-06-06 16:39:38,broken clouds
589,Silvania,-16.6589,-48.6081,82.36,37,100,5.14,BR,2021-06-06 16:39:39,overcast clouds
590,Cherskiy,68.75,161.3,59.67,50,50,14.74,RU,2021-06-06 16:39:41,scattered clouds
591,Mandapam,9.2833,79.1167,84.24,79,90,22.12,IN,2021-06-06 16:39:42,overcast clouds
592,Antofagasta,-23.65,-70.4,61.88,70,2,8.5,CL,2021-06-06 16:39:34,clear sky
593,Anna,51.4842,40.4299,59.31,88,48,6.62,RU,2021-06-06 16:39:44,moderate rain
594,Maracana,-0.7667,-47.45,86.11,66,28,3.31,BR,2021-06-06 16:39:46,scattered clouds
595,Aswan,24.0934,32.907,93.7,11,0,12.57,EG,2021-06-06 16:39:47,clear sky
596,Haines Junction,60.7522,-137.5108,49.95,81,84,2.3,CA,2021-06-06 16:39:48,light rain
597,Kununurra,-15.7667,128.7333,58.98,77,8,1.14,AU,2021-06-06 16:38:30,clear sky
598,Aljezur,37.3191,-8.8033,71.35,58,1,13.29,PT,2021-06-06 16:39:51,clear sky
599,Inuvik,68.3499,-133.7218,34.66,81,75,6.91,CA,2021-06-06 16:39:52,broken clouds
600,Narsaq,60.9167,-46.05,55.62,64,100,3.33,GL,2021-06-06 16:39:53,overcast clouds
601,Green River,41.5286,-109.4662,75.18,23,53,15.14,US,2021-06-06 16:39:55,broken clouds
602,Chapais,49.7834,-74.8492,67.78,38,45,7.92,CA,2021-06-06 16:39:56,scattered clouds
603,Novobirilyussy,56.9514,90.6661,55.04,93,96,14.76,RU,2021-06-06 16:39:57,light rain
604,Tecpan,14.7623,-90.9947,68.76,67,90,3.15,GT,2021-06-06 16:39:59,overcast clouds
605,Albion,42.2431,-84.753,86.9,39,1,10.89,US,2021-06-06 16:40:00,clear sky
606,Huarmey,-10.0681,-78.1522,69.1,72,71,11.9,PE,2021-06-06 16:40:01,broken clouds
607,Nongan,44.382,125.1685,59.41,67,21,3.04,CN,2021-06-06 16:40:06,few clouds
608,Yokadouma,3.5167,15.05,72.48,92,83,2.59,CM,2021-06-06 16:40:07,broken clouds
609,Shumyachi,53.8583,32.4242,61.5,90,97,6.11,RU,2021-06-06 16:40:08,light rain
610,Marck,50.949,1.9433,68.5,80,42,3.42,FR,2021-06-06 16:40:10,scattered clouds
611,Maarianhamina,60.0973,19.9348,71.46,40,0,6.91,AX,2021-06-06 16:40:11,clear sky
612,Florianopolis,-27.6146,-48.5012,72.25,71,75,4.0,BR,2021-06-06 16:40:12,broken clouds
613,Belaya Gora,68.5333,146.4167,37.45,93,100,8.34,RU,2021-06-06 16:40:14,overcast clouds
614,Itarema,-2.9248,-39.9167,85.23,65,27,10.36,BR,2021-06-06 16:40:15,scattered clouds
615,Marzuq,14.4,46.4667,87.69,29,7,5.3,YE,2021-06-06 16:40:16,clear sky
616,Anaconda,46.1285,-112.9423,57.78,27,79,8.21,US,2021-06-06 16:40:18,broken clouds
617,Tvoroyri,61.5556,-6.8111,49.39,94,100,21.23,FO,2021-06-06 16:40:19,overcast clouds
618,Kanniyakumari,8.0833,77.5667,81.55,83,97,16.73,IN,2021-06-06 16:39:22,overcast clouds
619,Socorro,31.6546,-106.3033,92.1,12,1,25.19,US,2021-06-06 16:40:21,haze
620,Macklin,52.3334,-109.9348,64.74,48,82,15.64,CA,2021-06-06 16:40:16,broken clouds
621,Bagdarin,54.4333,113.6,57.45,83,100,2.84,RU,2021-06-06 16:40:24,overcast clouds
622,Barpali,21.2,83.5833,91.76,43,80,6.82,IN,2021-06-06 16:40:25,broken clouds
623,Cluses,46.0625,6.575,75.97,92,90,4.27,FR,2021-06-06 16:40:27,overcast clouds
624,Monrovia,6.3005,-10.7969,80.37,78,83,5.35,LR,2021-06-06 16:40:28,moderate rain
625,Sa Kaeo,13.75,102.3333,77.22,85,100,4.23,TH,2021-06-06 16:40:29,overcast clouds
626,Baijiantan,45.6333,85.1833,69.84,23,17,8.95,CN,2021-06-06 16:40:31,few clouds
627,Leopold,-38.1833,144.4667,55.72,80,40,15.61,AU,2021-06-06 16:40:32,scattered clouds
628,Kieta,-6.2167,155.6333,78.06,86,23,5.17,PG,2021-06-06 16:40:33,light rain
629,Le Port,-20.9373,55.2919,73.4,78,70,7.85,RE,2021-06-06 16:40:35,broken clouds
630,Sabla,12.7525,4.7077,98.56,29,70,5.19,NG,2021-06-06 16:40:36,broken clouds
631,Roald,62.5833,6.1333,60.17,88,75,11.5,NO,2021-06-06 16:40:37,broken clouds
632,Cesinovo,41.8714,22.2892,67.26,92,93,4.54,MK,2021-06-06 16:40:39,overcast clouds
633,De Aar,-30.6497,24.0123,50.25,26,0,9.08,ZA,2021-06-06 16:40:40,clear sky
634,Weener,53.1667,7.35,63.07,91,92,1.01,DE,2021-06-06 16:40:41,overcast clouds
635,Montepuez,-13.1256,38.9997,66.49,60,50,6.71,MZ,2021-06-06 16:40:43,scattered clouds
636,Dzaoudzi,-12.7887,45.2699,78.69,73,0,16.11,YT,2021-06-06 16:40:45,clear sky
637,Caceres,39.522,-6.3748,87.8,18,0,5.91,ES,2021-06-06 16:40:46,clear sky
638,Kaseda,31.4167,130.3167,68.77,86,100,6.06,JP,2021-06-06 16:40:48,overcast clouds
639,Agaro,7.85,36.65,62.38,93,81,2.68,ET,2021-06-06 16:40:49,light rain
640,Paamiut,61.994,-49.6678,37.47,98,100,1.61,GL,2021-06-06 16:40:50,light rain
641,Yagodnoye,62.55,149.6667,45.27,73,96,6.53,RU,2021-06-06 16:40:52,overcast clouds
642,Korla,41.7597,86.1469,75.27,37,80,17.16,CN,2021-06-06 16:40:53,broken clouds
643,Zharkent,44.1628,80.0,71.37,36,1,2.13,KZ,2021-06-06 16:40:54,clear sky
644,Balabac,7.9868,117.0645,83.07,77,100,8.46,PH,2021-06-06 16:40:57,overcast clouds
645,Emerald,-23.5333,148.1667,50.14,53,0,9.22,AU,2021-06-06 16:40:58,clear sky
646,Durango,24.8333,-104.8333,77.85,23,0,2.37,MX,2021-06-06 16:36:59,clear sky
647,Tabou,4.423,-7.3528,81.46,77,79,9.4,CI,2021-06-06 16:41:01,light rain
648,Palmas,-10.2128,-48.3603,87.67,45,20,9.22,BR,2021-06-06 16:41:02,few clouds
649,Vilhena,-12.7406,-60.1458,84.42,58,40,8.05,BR,2021-06-06 16:41:03,scattered clouds
650,Bonfim,3.0833,-59.95,87.66,59,37,4.32,BR,2021-06-06 16:41:05,scattered clouds
651,Villagomez,5.2737,-74.1961,68.38,89,88,2.17,CO,2021-06-06 16:41:06,overcast clouds
652,Linkoping,58.4109,15.6216,77.38,35,75,10.36,SE,2021-06-06 16:41:07,broken clouds
653,Worthington,40.0931,-83.018,87.19,52,1,1.01,US,2021-06-06 16:41:01,clear sky
654,Ossora,59.2353,163.0719,39.07,96,100,7.74,RU,2021-06-06 16:41:10,overcast clouds
655,Hervey Bay,-25.2986,152.8535,57.04,83,2,3.0,AU,2021-06-06 16:41:11,clear sky
656,Chino Valley,34.7575,-112.4538,84.76,13,1,1.99,US,2021-06-06 16:41:12,clear sky
657,Jiaojiang,28.6803,121.4428,68.95,85,0,3.36,CN,2021-06-06 16:41:14,light rain
658,Manicore,-5.8092,-61.3003,93.63,43,97,3.2,BR,2021-06-06 16:41:15,overcast clouds
659,Kodinar,20.7903,70.7031,85.1,70,24,11.43,IN,2021-06-06 16:41:16,few clouds
660,Manokwari,-0.8667,134.0833,78.24,81,90,3.38,ID,2021-06-06 16:41:18,overcast clouds
661,Ginda,30.6945,78.4932,62.94,69,90,5.23,IN,2021-06-06 16:41:19,overcast clouds
662,Malaya Serdoba,52.4661,44.9512,59.9,84,63,5.35,RU,2021-06-06 16:41:20,broken clouds
663,Mansar,21.4,79.25,83.93,41,29,4.54,IN,2021-06-06 16:41:22,scattered clouds
664,Natori,38.1691,140.8823,67.05,69,95,4.23,JP,2021-06-06 16:41:23,overcast clouds
665,Lerwick,60.1545,-1.1494,55.4,76,34,9.22,GB,2021-06-06 16:41:24,scattered clouds
666,Vao,-22.6667,167.4833,71.01,60,80,15.57,NC,2021-06-06 16:41:26,broken clouds
667,Hunchun,42.8675,130.3581,56.48,82,49,2.15,CN,2021-06-06 16:41:27,scattered clouds
668,Bundaberg,-24.85,152.35,57.22,92,3,1.99,AU,2021-06-06 16:41:28,clear sky
669,Minot,48.2325,-101.2963,72.12,60,75,10.36,US,2021-06-06 16:41:30,broken clouds
670,Najran,17.4924,44.1277,93.85,10,3,6.53,SA,2021-06-06 16:41:31,clear sky
671,Voh,-20.9667,164.7,65.21,70,95,5.19,NC,2021-06-06 16:41:32,overcast clouds
672,Balykshi,47.0667,51.8667,78.8,22,40,4.47,KZ,2021-06-06 16:41:35,scattered clouds
673,Sacele,45.6174,25.6943,63.7,60,21,2.26,RO,2021-06-06 16:41:36,few clouds
674,Camapua,-19.5314,-54.0439,91.17,23,51,7.05,BR,2021-06-06 16:41:37,broken clouds
675,Samara,53.0,50.0,71.74,82,67,6.58,RU,2021-06-06 16:41:39,broken clouds
676,Eyl,7.9803,49.8164,81.23,79,0,19.19,SO,2021-06-06 16:41:40,clear sky
677,Bend,44.0582,-121.3153,50.32,57,1,0.0,US,2021-06-06 16:41:41,clear sky
678,Tromso,69.6496,18.957,68.65,47,0,17.27,NO,2021-06-06 16:41:44,clear sky
679,Palaikastron,35.2,26.25,70.68,64,0,9.82,GR,2021-06-06 16:41:45,clear sky
680,Nhulunbuy,-12.2333,136.7667,77.61,78,75,8.05,AU,2021-06-06 16:41:47,broken clouds
681,Isiro,2.7739,27.616,68.72,97,81,3.06,CD,2021-06-06 16:41:48,broken clouds
682,Lokoja,7.8024,6.743,84.04,72,90,7.2,NG,2021-06-06 16:41:49,light rain
683,Alyangula,-13.8483,136.4192,73.27,83,90,10.69,AU,2021-06-06 16:41:50,overcast clouds
684,Komsomolets,53.7453,62.0708,63.18,38,55,3.62,KZ,2021-06-06 16:41:52,broken clouds
685,Okha,53.5739,142.9478,35.13,98,100,14.0,RU,2021-06-06 16:40:55,overcast clouds
686,Ponta Delgada,37.7333,-25.6667,70.52,73,40,16.11,PT,2021-06-06 16:41:54,scattered clouds
687,Auki,-8.7676,160.7034,77.02,86,3,3.27,SB,2021-06-06 16:41:55,clear sky
688,Novyy Urengoy,66.0833,76.6333,39.0,55,92,11.99,RU,2021-06-06 16:41:57,overcast clouds
689,Ewa Beach,21.3156,-158.0072,75.15,75,1,11.99,US,2021-06-06 16:41:58,clear sky
690,Tshikapa,-6.4167,20.8,81.72,39,43,1.83,CD,2021-06-06 16:41:59,scattered clouds
691,Poya,-21.35,165.15,67.28,66,75,6.51,NC,2021-06-06 16:42:01,broken clouds
692,Itoman,26.1247,127.6694,79.57,92,75,4.61,JP,2021-06-06 16:42:02,moderate rain
693,Sakakah,29.9697,40.2064,98.17,11,2,7.54,SA,2021-06-06 16:42:03,clear sky
694,Cumanayagua,22.1494,-80.2022,86.41,56,71,10.56,CU,2021-06-06 16:42:05,broken clouds
695,Russell,32.3502,-85.1999,83.91,65,75,3.04,US,2021-06-06 16:42:06,broken clouds
696,Santa Vitoria Do Palmar,-33.5189,-53.3681,58.48,61,100,6.98,BR,2021-06-06 16:42:07,overcast clouds
697,Katsuura,35.1333,140.3,70.11,90,100,8.03,JP,2021-06-06 16:42:09,overcast clouds
698,Karlshamn,56.1706,14.8619,75.69,55,14,8.46,SE,2021-06-06 16:42:10,few clouds
699,Kikwit,-5.041,18.8162,82.8,37,29,3.42,CD,2021-06-06 16:42:13,scattered clouds
700,Varadero,23.1536,-81.2514,86.76,66,99,17.56,CU,2021-06-06 16:42:14,overcast clouds
701,Zapolyarnyy,69.4154,30.8136,43.88,53,42,8.63,RU,2021-06-06 16:42:15,scattered clouds
702,Acapulco,16.8634,-99.8901,87.62,62,40,7.34,MX,2021-06-06 16:42:02,scattered clouds
703,Marsh Harbour,26.5412,-77.0636,80.62,74,93,16.69,BS,2021-06-06 16:42:18,overcast clouds
704,Kropotkin,45.4375,40.5756,60.51,87,77,7.36,RU,2021-06-06 16:42:19,light rain
705,Okhotsk,59.3833,143.3,41.83,88,100,3.49,RU,2021-06-06 16:42:20,overcast clouds
706,Atar,20.5169,-13.0499,107.64,11,6,18.79,MR,2021-06-06 16:42:22,clear sky
707,Hurghada,27.2574,33.8129,87.84,27,0,23.02,EG,2021-06-06 16:38:11,clear sky
708,Saint-Joseph,-21.3667,55.6167,71.98,85,76,11.65,RE,2021-06-06 16:42:24,light rain
709,Caidian,30.5833,114.0333,82.53,64,97,5.88,CN,2021-06-06 16:42:25,overcast clouds
710,Moose Factory,51.2585,-80.6094,68.0,56,1,5.75,CA,2021-06-06 16:42:28,clear sky
711,Srednekolymsk,67.45,153.6833,59.13,50,42,7.54,RU,2021-06-06 16:42:29,scattered clouds
712,Sheltozero,61.3667,35.3667,60.17,67,93,10.0,RU,2021-06-06 16:42:30,overcast clouds
713,Kutum,14.2,24.6667,88.32,13,7,9.62,SD,2021-06-06 16:42:32,clear sky
714,Berlevag,70.8578,29.0864,42.8,70,7,6.91,NO,2021-06-06 16:42:33,clear sky
715,Maunabo,18.0072,-65.8993,84.52,79,100,13.98,PR,2021-06-06 16:42:34,overcast clouds
716,Show Low,34.2542,-110.0298,81.28,19,1,21.85,US,2021-06-06 16:42:36,clear sky
717,Formosa,-26.1775,-58.1781,67.98,94,90,6.91,AR,2021-06-06 16:42:37,overcast clouds
718,Pimentel,-6.8367,-79.9342,70.09,84,90,1.01,PE,2021-06-06 16:42:38,overcast clouds
719,Pontian Kecil,1.4801,103.3899,84.38,79,81,5.95,MY,2021-06-06 16:42:40,broken clouds
720,Pakxan,18.3778,103.6601,76.87,95,100,1.97,LA,2021-06-06 16:42:41,overcast clouds
721,Chiplun,17.5333,73.5167,79.77,86,78,2.15,IN,2021-06-06 16:42:42,broken clouds
722,Prado,-17.3411,-39.2208,79.72,64,13,8.32,BR,2021-06-06 16:42:44,few clouds
723,Harper,4.375,-7.7169,80.98,81,83,10.38,LR,2021-06-06 16:42:45,light rain
724,Shumskiy,54.8318,99.1328,43.72,90,68,3.67,RU,2021-06-06 16:42:47,broken clouds
725,Segou,13.4317,-6.2157,105.3,17,35,9.89,ML,2021-06-06 16:42:48,scattered clouds
726,Bilma,18.6853,12.9164,102.29,11,84,6.69,NE,2021-06-06 16:42:49,broken clouds
727,Deep River,46.1001,-77.4995,87.44,47,50,7.25,CA,2021-06-06 16:42:51,scattered clouds
